subscriber_id,subscriber_name,city,zone,plan_type,plan_name,monthly_charge,activation_date,status
SUB_01480,Hassan Al Qassimi,Fujairah,Zone 8,Postpaid,Basic,94.23,2024-12-08,Active
SUB_01481,Noor Al Mansouri,Dubai,Zone 6,Postpaid,Basic,66.46,2023-12-19,Active
SUB_01482,Omar Al Maktoum,Dubai,Zone 7,Postpaid,Premium,232.7,2025-04-21,Active
SUB_01483,Mohammed Al Maktoum,Abu Dhabi,Zone 5,Postpaid,Basic,71.97,2024-11-21,Active
SUB_01484,Noor Al Mansouri,Dubai,Zone 8,Postpaid,Standard,153.35,2025-04-15,Active
SUB_01485,Hana Al Kindi,Sharjah,Zone 7,Prepaid,Basic,73.74,2024-11-29,Active
SUB_01486,Ali Al Maktoum,Abu Dhabi,Zone 6,Prepaid,Basic,73.76,2024-07-28,Suspended
SUB_01487,Ali Al Mansouri,Fujairah,Zone 1,Prepaid,Standard,184.15,2023-09-30,Active
SUB_01488,Ahmed Al Maktoum,Sharjah,Zone 5,Postpaid,Basic,77.64,2024-09-26,Active
SUB_01489,Hana Al Mansouri,Sharjah,Zone 4,Postpaid,Basic,92.88,2024-07-07,Active
SUB_01490,Ahmed Al Falasi,Dubai,Zone 5,Prepaid,Premium,245.13,2024-12-10,Active
SUB_01491,Ali Al Maktoum,Abu Dhabi,Zone 3,Postpaid,Standard,191.59,2023-11-01,Active
SUB_01492,Hana Al Falasi,Abu Dhabi,Zone 1,Postpaid,Unlimited,391.11,2025-05-18,Active
SUB_01493,Leila Al Falasi,Ajman,Zone 7,Postpaid,Premium,338.97,2024-09-02,Active
SUB_01494,Omar Al Mansouri,Sharjah,Zone 3,Postpaid,Basic,84.92,2024-03-08,Churned
SUB_01495,Fatima Al Qassimi,Dubai,Zone 7,Prepaid,Standard,160.21,2024-01-26,Active
SUB_01496,Hana Al Falasi,Abu Dhabi,Zone 1,Prepaid,Unlimited,464.3,2023-10-22,Active
SUB_01497,Mohammed Al Falasi,Dubai,Zone 3,Prepaid,Standard,100.31,2025-01-16,Suspended
SUB_01498,Ali Al Qassimi,Sharjah,Zone 2,Postpaid,Basic,55.54,2024-11-26,Active
SUB_01499,Hassan Al Maktoum,Abu Dhabi,Zone 7,Prepaid,Basic,89.63,2024-09-15,Active
SUB_01500,Leila Al Falasi,Abu Dhabi,Zone 3,Postpaid,Standard,126.07,2023-12-10,Active
SUB_01501,Hana Al Qassimi,Abu Dhabi,Zone 4,Prepaid,Premium,212.66,2024-07-28,Active
SUB_01502,Mohammed Al Falasi,Dubai,Zone 7,Postpaid,Standard,194.48,2024-01-02,Active
SUB_01503,Aisha Al Mansouri,Abu Dhabi,Zone 1,Prepaid,Premium,338.47,2023-10-16,Active
SUB_01504,Noor Al Maktoum,Fujairah,Zone 2,Prepaid,Standard,197.41,2025-01-17,Active
SUB_01505,Ali Al Maktoum,Dubai,Zone 1,Prepaid,Standard,140.1,2024-05-26,Active
SUB_01506,Noor Al Qassimi,Abu Dhabi,Zone 3,Postpaid,Premium,213.36,2024-07-28,Active
SUB_01507,Mohammed Al Kindi,Dubai,Zone 2,Prepaid,Premium,202.12,2024-02-17,Active
SUB_01508,Omar Al Falasi,Sharjah,Zone 8,Prepaid,Standard,111.85,2025-01-12,Active
SUB_01509,Aisha Al Qassimi,Sharjah,Zone 5,Prepaid,Standard,174.64,2024-07-13,Active
SUB_01510,Mohammed Al Falasi,Sharjah,Zone 4,Postpaid,Basic,80.0,2024-10-23,Suspended
SUB_01511,Aisha Al Falasi,Abu Dhabi,Zone 3,Prepaid,Standard,140.85,2025-03-12,Active
SUB_01512,Ahmed Al Qassimi,Sharjah,Zone 5,Postpaid,Basic,61.77,2024-05-04,Active
SUB_01513,Aisha Al Qassimi,Sharjah,Zone 8,Postpaid,Standard,108.57,2024-04-15,Churned
SUB_01514,Mohammed Al Qassimi,Abu Dhabi,Zone 7,Prepaid,Premium,303.03,2024-07-12,Active
SUB_01515,Omar Al Kindi,Abu Dhabi,Zone 5,Prepaid,Premium,210.96,2024-01-16,Active
SUB_01516,Ahmed Al Mansouri,Abu Dhabi,Zone 6,Prepaid,Standard,193.11,2024-04-13,Active
SUB_01517,Hana Al Kindi,Dubai,Zone 1,Postpaid,Standard,100.54,2024-03-10,Active
SUB_01518,Noor Al Falasi,Dubai,Zone 5,Prepaid,Unlimited,496.63,2023-09-21,Active
SUB_01519,Hana Al Maktoum,Dubai,Zone 1,Prepaid,Standard,158.05,2024-11-15,Active
SUB_01520,Mohammed Al Kindi,Dubai,Zone 8,Prepaid,Standard,193.03,2024-04-16,Active
SUB_01521,Mohammed Al Mansouri,Abu Dhabi,Zone 6,Postpaid,Standard,171.03,2024-05-22,Active
SUB_01522,Mohammed Al Qassimi,Dubai,Zone 2,Prepaid,Premium,246.99,2025-03-31,Active
SUB_01523,Leila Al Qassimi,Sharjah,Zone 6,Prepaid,Standard,192.62,2024-10-23,Active
SUB_01524,Ali Al Kindi,Dubai,Zone 5,Prepaid,Basic,75.85,2024-05-19,Active
SUB_01525,Mohammed Al Qassimi,Dubai,Zone 8,Postpaid,Basic,88.18,2025-03-07,Suspended
SUB_01526,Hassan Al Falasi,Abu Dhabi,Zone 1,Postpaid,Standard,118.89,2025-06-14,Suspended
SUB_01527,Aisha Al Maktoum,Dubai,Zone 1,Prepaid,Standard,147.02,2025-02-22,Active
SUB_01528,Leila Al Falasi,Dubai,Zone 2,Postpaid,Unlimited,499.28,2024-03-20,Active
SUB_01529,Ahmed Al Falasi,Ajman,Zone 6,Prepaid,Basic,99.44,2024-01-12,Active
SUB_01530,Leila Al Falasi,Sharjah,Zone 8,Postpaid,Basic,55.62,2025-03-10,Active
SUB_01531,Fatima Al Qassimi,Dubai,Zone 2,Prepaid,Basic,60.19,2024-10-22,Churned
SUB_01532,Mohammed Al Maktoum,Sharjah,Zone 5,Postpaid,Standard,156.32,2023-09-29,Active
SUB_01533,Noor Al Maktoum,Dubai,Zone 1,Prepaid,Standard,152.6,2024-01-02,Active
SUB_01534,Mohammed Al Falasi,Abu Dhabi,Zone 2,Prepaid,Basic,62.31,2024-03-16,Active
SUB_01535,Fatima Al Qassimi,Abu Dhabi,Zone 1,Postpaid,Standard,128.43,2023-09-12,Active
SUB_01536,Fatima Al Falasi,Abu Dhabi,Zone 6,Prepaid,Basic,79.52,2025-04-22,Suspended
SUB_01537,Hana Al Maktoum,Sharjah,Zone 1,Prepaid,Standard,108.11,2023-10-03,Active
SUB_01538,Leila Al Falasi,Abu Dhabi,Zone 5,Postpaid,Standard,159.42,2025-08-03,Active
SUB_01539,Hana Al Mansouri,Dubai,Zone 8,Prepaid,Basic,66.25,2024-01-04,Active
SUB_01540,Mohammed Al Maktoum,Sharjah,Zone 1,Postpaid,Basic,90.08,2024-10-23,Active
SUB_01541,Hana Al Mansouri,Dubai,Zone 2,Prepaid,Basic,77.36,2023-12-01,Active
SUB_01542,Omar Al Mansouri,Dubai,Zone 7,Prepaid,Standard,125.52,2024-12-06,Churned
SUB_01543,Omar Al Mansouri,Dubai,Zone 1,Prepaid,Basic,92.62,2025-02-23,Active
SUB_01544,Omar Al Falasi,Dubai,Zone 5,Postpaid,Standard,164.72,2023-10-09,Active
SUB_01545,Mohammed Al Mansouri,Abu Dhabi,Zone 5,Prepaid,Basic,74.54,2024-05-23,Active
SUB_01546,Ali Al Kindi,Abu Dhabi,Zone 3,Prepaid,Basic,67.95,2025-05-02,Churned
SUB_01547,Hana Al Kindi,Dubai,Zone 4,Postpaid,Premium,273.44,2024-07-07,Active
SUB_01548,Leila Al Qassimi,Dubai,Zone 7,Prepaid,Premium,213.53,2024-06-02,Active
SUB_01549,Hana Al Kindi,Sharjah,Zone 3,Postpaid,Premium,265.12,2024-05-29,Active
SUB_01550,Fatima Al Mansouri,Dubai,Zone 6,Postpaid,Basic,98.66,2023-09-16,Active
SUB_01551,Aisha Al Maktoum,Sharjah,Zone 8,Prepaid,Unlimited,429.09,2023-10-16,Active
SUB_01552,Hassan Al Mansouri,Dubai,Zone 5,Postpaid,Basic,73.41,2025-05-19,Active
SUB_01553,Leila Al Qassimi,Abu Dhabi,Zone 3,Prepaid,Standard,198.42,2023-09-08,Active
SUB_01554,Ali Al Maktoum,Abu Dhabi,Zone 7,Prepaid,Premium,244.32,2025-06-21,Active
SUB_01555,Hassan Al Mansouri,Dubai,Zone 1,Prepaid,Standard,151.34,2024-03-04,Active
SUB_01556,Omar Al Falasi,Sharjah,Zone 2,Postpaid,Basic,73.23,2024-01-04,Active
SUB_01557,Ali Al Qassimi,Dubai,Zone 5,Postpaid,Basic,79.28,2024-03-11,Churned
SUB_01558,Ahmed Al Mansouri,Sharjah,Zone 8,Prepaid,Standard,117.96,2025-02-03,Suspended
SUB_01559,Omar Al Mansouri,Abu Dhabi,Zone 2,Prepaid,Standard,141.63,2024-10-08,Active
SUB_01560,Hana Al Kindi,Abu Dhabi,Zone 8,Postpaid,Premium,313.6,2024-05-05,Suspended
SUB_01561,Noor Al Qassimi,Ajman,Zone 6,Prepaid,Standard,196.67,2025-01-29,Active
SUB_01562,Aisha Al Maktoum,Sharjah,Zone 2,Postpaid,Basic,87.35,2023-11-29,Active
SUB_01563,Ali Al Mansouri,Sharjah,Zone 7,Prepaid,Standard,153.44,2025-08-03,Active
SUB_01564,Omar Al Mansouri,Dubai,Zone 1,Prepaid,Standard,117.17,2024-04-07,Active
SUB_01565,Leila Al Falasi,Abu Dhabi,Zone 8,Postpaid,Premium,245.42,2023-11-16,Active
SUB_01566,Hana Al Falasi,Dubai,Zone 5,Postpaid,Basic,54.38,2025-03-23,Churned
SUB_01567,Ahmed Al Maktoum,Sharjah,Zone 2,Prepaid,Unlimited,472.4,2025-01-28,Active
SUB_01568,Ahmed Al Maktoum,Dubai,Zone 8,Postpaid,Standard,164.86,2023-10-13,Suspended
SUB_01569,Aisha Al Falasi,Dubai,Zone 4,Prepaid,Standard,108.61,2024-04-21,Active
SUB_01570,Mohammed Al Falasi,Dubai,Zone 7,Prepaid,Premium,203.27,2025-02-19,Active
SUB_01571,Mohammed Al Falasi,Sharjah,Zone 8,Prepaid,Premium,270.72,2024-05-05,Active
SUB_01572,Noor Al Maktoum,Dubai,Zone 4,Prepaid,Premium,244.22,2024-07-03,Active
SUB_01573,Ahmed Al Qassimi,Fujairah,Zone 1,Prepaid,Basic,55.13,2024-05-23,Active
SUB_01574,Omar Al Falasi,Fujairah,Zone 5,Prepaid,Premium,205.55,2024-06-25,Suspended
SUB_01575,Leila Al Kindi,Abu Dhabi,Zone 8,Prepaid,Premium,234.79,2025-06-07,Active
SUB_01576,Hassan Al Mansouri,Sharjah,Zone 7,Prepaid,Standard,157.64,2024-01-20,Active
SUB_01577,Fatima Al Qassimi,Abu Dhabi,Zone 7,Prepaid,Standard,188.91,2025-04-11,Active
SUB_01578,Leila Al Kindi,Abu Dhabi,Zone 6,Postpaid,Standard,144.83,2024-05-19,Active
SUB_01579,Ahmed Al Maktoum,Sharjah,Zone 5,Prepaid,Basic,86.31,2024-04-15,Suspended
SUB_01580,Hana Al Falasi,Sharjah,Zone 4,Prepaid,Standard,150.76,2023-12-16,Active
SUB_01581,Hana Al Kindi,Abu Dhabi,Zone 8,Prepaid,Standard,113.12,2024-10-12,Active
SUB_01582,Omar Al Falasi,Dubai,Zone 6,Prepaid,Unlimited,469.4,2025-02-24,Active
SUB_01583,Noor Al Maktoum,Abu Dhabi,Zone 5,Prepaid,Basic,84.53,2025-05-12,Active
SUB_01584,Leila Al Maktoum,Abu Dhabi,Zone 3,Prepaid,Basic,59.97,2023-11-27,Active
SUB_01585,Leila Al Mansouri,Dubai,Zone 7,Prepaid,Standard,194.31,2024-03-21,Active
SUB_01586,Ali Al Maktoum,Dubai,Zone 4,Postpaid,Premium,283.52,2025-07-21,Active
SUB_01587,Hana Al Qassimi,Abu Dhabi,Zone 6,Prepaid,Basic,83.85,2025-02-11,Churned
SUB_01588,Hassan Al Mansouri,Abu Dhabi,Zone 2,Postpaid,Basic,66.89,2025-04-14,Active
SUB_01589,Noor Al Maktoum,Dubai,Zone 2,Prepaid,Unlimited,434.3,2024-03-28,Churned
SUB_01590,Ali Al Qassimi,Abu Dhabi,Zone 6,Prepaid,Unlimited,465.41,2024-01-16,Active
SUB_01591,Ali Al Maktoum,Dubai,Zone 2,Prepaid,Basic,85.32,2024-05-17,Active
SUB_01592,Leila Al Mansouri,Abu Dhabi,Zone 2,Prepaid,Standard,178.17,2023-11-23,Active
SUB_01593,Fatima Al Kindi,Abu Dhabi,Zone 1,Postpaid,Premium,276.1,2025-02-18,Active
SUB_01594,Fatima Al Maktoum,Ajman,Zone 6,Postpaid,Basic,57.85,2024-10-13,Active
SUB_01595,Leila Al Kindi,Sharjah,Zone 8,Postpaid,Unlimited,459.88,2025-04-29,Suspended
SUB_01596,Mohammed Al Qassimi,Abu Dhabi,Zone 6,Prepaid,Basic,90.96,2025-04-05,Active
SUB_01597,Aisha Al Falasi,Abu Dhabi,Zone 7,Postpaid,Standard,176.92,2025-08-02,Active
SUB_01598,Aisha Al Falasi,Dubai,Zone 6,Prepaid,Basic,64.34,2025-02-14,Active
SUB_01599,Fatima Al Qassimi,Sharjah,Zone 6,Postpaid,Unlimited,457.28,2024-06-10,Active
SUB_01600,Hana Al Maktoum,Abu Dhabi,Zone 3,Prepaid,Standard,175.32,2024-02-13,Suspended
SUB_01601,Omar Al Maktoum,Sharjah,Zone 3,Postpaid,Basic,90.09,2024-06-11,Suspended
SUB_01602,Omar Al Falasi,Dubai,Zone 6,Postpaid,Standard,194.37,2024-05-12,Active
SUB_01603,Mohammed Al Mansouri,Abu Dhabi,Zone 2,Postpaid,Basic,54.24,2024-09-20,Active
SUB_01604,Omar Al Maktoum,Ajman,Zone 7,Prepaid,Basic,53.07,2025-07-02,Active
SUB_01605,Mohammed Al Kindi,Abu Dhabi,Zone 1,Postpaid,Premium,346.66,2023-10-02,Active
SUB_01606,Hassan Al Qassimi,Fujairah,Zone 7,Prepaid,Basic,70.1,2023-09-11,Active
SUB_01607,Hassan Al Qassimi,Abu Dhabi,Zone 6,Prepaid,Unlimited,486.38,2025-07-31,Active
SUB_01608,Ali Al Kindi,Dubai,Zone 3,Prepaid,Premium,305.04,2024-05-09,Suspended
SUB_01609,Aisha Al Kindi,Ajman,Zone 8,Prepaid,Premium,304.62,2023-10-14,Active
SUB_01610,Omar Al Maktoum,Abu Dhabi,Zone 5,Prepaid,Basic,54.21,2024-02-05,Active
SUB_01611,Hana Al Falasi,Dubai,Zone 3,Prepaid,Premium,278.07,2024-02-02,Active
SUB_01612,Ali Al Maktoum,Abu Dhabi,Zone 2,Prepaid,Unlimited,426.75,2024-09-23,Active
SUB_01613,Hassan Al Qassimi,Dubai,Zone 3,Prepaid,Premium,203.51,2024-02-03,Churned
SUB_01614,Noor Al Qassimi,Abu Dhabi,Zone 4,Prepaid,Unlimited,474.83,2024-10-01,Active
SUB_01615,Omar Al Kindi,Abu Dhabi,Zone 2,Prepaid,Basic,86.6,2024-07-23,Active
SUB_01616,Ali Al Kindi,Dubai,Zone 6,Postpaid,Unlimited,368.57,2023-10-12,Active
SUB_01617,Fatima Al Falasi,Sharjah,Zone 5,Prepaid,Standard,157.24,2025-08-03,Active
SUB_01618,Leila Al Qassimi,Ajman,Zone 4,Postpaid,Premium,320.81,2023-12-22,Active
SUB_01619,Noor Al Kindi,Abu Dhabi,Zone 4,Postpaid,Premium,252.55,2024-10-21,Suspended
SUB_01620,Noor Al Maktoum,Abu Dhabi,Zone 7,Prepaid,Standard,151.97,2024-11-28,Active
SUB_01621,Fatima Al Qassimi,Abu Dhabi,Zone 4,Prepaid,Standard,182.28,2024-08-04,Active
SUB_01622,Leila Al Mansouri,Dubai,Zone 3,Prepaid,Unlimited,456.75,2024-06-13,Active
SUB_01623,Fatima Al Mansouri,Abu Dhabi,Zone 1,Postpaid,Standard,142.49,2025-03-28,Active
SUB_01624,Leila Al Maktoum,Abu Dhabi,Zone 8,Prepaid,Unlimited,361.71,2023-09-15,Active
SUB_01625,Hassan Al Falasi,Abu Dhabi,Zone 7,Prepaid,Basic,93.6,2023-12-19,Active
SUB_01626,Leila Al Falasi,Dubai,Zone 8,Prepaid,Standard,168.9,2024-03-25,Active
SUB_01627,Omar Al Maktoum,Dubai,Zone 3,Postpaid,Premium,275.87,2024-03-30,Suspended
SUB_01628,Leila Al Maktoum,Ajman,Zone 2,Postpaid,Basic,84.72,2024-04-29,Active
SUB_01629,Leila Al Mansouri,Sharjah,Zone 3,Postpaid,Standard,194.41,2024-07-26,Active
SUB_01630,Fatima Al Kindi,Sharjah,Zone 7,Postpaid,Unlimited,366.55,2024-07-26,Active
SUB_01631,Noor Al Qassimi,Dubai,Zone 1,Prepaid,Premium,278.42,2025-04-10,Active
SUB_01632,Hana Al Qassimi,Dubai,Zone 6,Postpaid,Basic,65.16,2024-03-29,Active
SUB_01633,Ahmed Al Maktoum,Abu Dhabi,Zone 3,Postpaid,Standard,178.38,2024-06-03,Suspended
SUB_01634,Ahmed Al Qassimi,Ajman,Zone 5,Prepaid,Basic,60.78,2024-03-26,Active
SUB_01635,Ahmed Al Mansouri,Sharjah,Zone 6,Postpaid,Standard,106.76,2025-06-24,Active
SUB_01636,Omar Al Falasi,Dubai,Zone 5,Postpaid,Unlimited,434.86,2024-08-28,Active
SUB_01637,Omar Al Falasi,Abu Dhabi,Zone 3,Prepaid,Standard,176.2,2024-03-10,Active
SUB_01638,Leila Al Falasi,Dubai,Zone 8,Prepaid,Standard,114.9,2024-09-09,Active
SUB_01639,Fatima Al Kindi,Abu Dhabi,Zone 7,Prepaid,Premium,258.09,2024-06-30,Active
SUB_01640,Hana Al Kindi,Abu Dhabi,Zone 1,Prepaid,Premium,343.71,2024-05-12,Churned
SUB_01641,Ali Al Mansouri,Dubai,Zone 3,Prepaid,Basic,85.36,2024-01-01,Active
SUB_01642,Ali Al Kindi,Dubai,Zone 2,Prepaid,Premium,296.59,2025-05-13,Active
SUB_01643,Aisha Al Kindi,Abu Dhabi,Zone 1,Prepaid,Standard,195.73,2024-02-21,Active
SUB_01644,Aisha Al Falasi,Dubai,Zone 1,Postpaid,Basic,56.01,2024-02-11,Active
SUB_01645,Mohammed Al Mansouri,Ajman,Zone 5,Prepaid,Standard,178.68,2024-11-30,Active
SUB_01646,Noor Al Falasi,Ajman,Zone 2,Postpaid,Premium,321.04,2023-11-26,Active
SUB_01647,Hana Al Falasi,Sharjah,Zone 1,Prepaid,Standard,149.15,2025-07-16,Active
SUB_01648,Hana Al Falasi,Dubai,Zone 3,Postpaid,Standard,141.49,2024-02-15,Active
SUB_01649,Hana Al Falasi,Abu Dhabi,Zone 5,Postpaid,Premium,213.65,2025-04-29,Active
SUB_01650,Hassan Al Maktoum,Dubai,Zone 5,Prepaid,Unlimited,371.61,2024-11-20,Active
SUB_01651,Fatima Al Maktoum,Abu Dhabi,Zone 5,Prepaid,Standard,195.22,2023-09-14,Active
SUB_01652,Mohammed Al Mansouri,Abu Dhabi,Zone 6,Prepaid,Basic,59.07,2025-06-10,Active
SUB_01653,Ali Al Falasi,Ajman,Zone 2,Prepaid,Premium,248.01,2024-06-12,Active
SUB_01654,Hana Al Qassimi,Dubai,Zone 7,Prepaid,Basic,97.08,2025-04-07,Active
SUB_01655,Ahmed Al Maktoum,Dubai,Zone 4,Prepaid,Standard,175.21,2023-12-17,Active
SUB_01656,Aisha Al Falasi,Dubai,Zone 7,Prepaid,Standard,194.94,2024-11-06,Active
SUB_01657,Ahmed Al Qassimi,Sharjah,Zone 8,Prepaid,Premium,282.97,2025-06-02,Active
SUB_01658,Leila Al Mansouri,Abu Dhabi,Zone 7,Postpaid,Standard,163.35,2025-07-20,Active
SUB_01659,Ali Al Kindi,Sharjah,Zone 2,Prepaid,Standard,124.63,2024-01-18,Active
SUB_01660,Mohammed Al Qassimi,Ajman,Zone 7,Prepaid,Basic,72.3,2023-10-27,Active
SUB_01661,Hassan Al Maktoum,Sharjah,Zone 3,Postpaid,Standard,137.33,2025-02-17,Suspended
SUB_01662,Aisha Al Kindi,Dubai,Zone 7,Prepaid,Premium,344.2,2024-01-18,Suspended
SUB_01663,Leila Al Mansouri,Sharjah,Zone 1,Postpaid,Basic,90.63,2023-11-12,Suspended
SUB_01664,Ali Al Maktoum,Dubai,Zone 1,Prepaid,Basic,53.01,2024-04-02,Active
SUB_01665,Ali Al Kindi,Dubai,Zone 5,Prepaid,Basic,91.97,2024-07-15,Active
SUB_01666,Hana Al Maktoum,Abu Dhabi,Zone 5,Prepaid,Standard,104.55,2024-02-09,Active
SUB_01667,Noor Al Mansouri,Ajman,Zone 5,Postpaid,Standard,108.97,2025-04-05,Active
SUB_01668,Mohammed Al Kindi,Dubai,Zone 5,Prepaid,Standard,187.83,2025-01-05,Active
SUB_01669,Noor Al Kindi,Dubai,Zone 6,Prepaid,Basic,94.2,2024-08-23,Suspended
SUB_01670,Ali Al Falasi,Abu Dhabi,Zone 5,Prepaid,Standard,124.59,2024-09-13,Active
SUB_01671,Hana Al Maktoum,Sharjah,Zone 8,Prepaid,Premium,343.85,2024-09-06,Active
SUB_01672,Ahmed Al Maktoum,Sharjah,Zone 1,Prepaid,Standard,160.88,2025-08-04,Active
SUB_01673,Ahmed Al Maktoum,Abu Dhabi,Zone 7,Prepaid,Premium,283.37,2024-03-26,Active
SUB_01674,Omar Al Kindi,Sharjah,Zone 2,Postpaid,Standard,178.73,2023-10-14,Active
SUB_01675,Fatima Al Kindi,Sharjah,Zone 1,Prepaid,Premium,333.89,2023-09-21,Active
SUB_01676,Leila Al Mansouri,Abu Dhabi,Zone 6,Postpaid,Standard,197.2,2024-07-19,Active
SUB_01677,Noor Al Qassimi,Abu Dhabi,Zone 7,Postpaid,Unlimited,376.58,2025-07-31,Active
SUB_01678,Fatima Al Falasi,Sharjah,Zone 6,Postpaid,Basic,96.81,2024-05-10,Active
SUB_01679,Ahmed Al Maktoum,Sharjah,Zone 1,Postpaid,Premium,313.76,2023-09-12,Active
SUB_01680,Hana Al Maktoum,Dubai,Zone 2,Prepaid,Basic,90.81,2023-11-07,Active
SUB_01681,Ali Al Maktoum,Sharjah,Zone 4,Prepaid,Premium,347.02,2024-08-02,Active
SUB_01682,Ahmed Al Qassimi,Abu Dhabi,Zone 8,Prepaid,Standard,190.45,2023-11-27,Active
SUB_01683,Aisha Al Mansouri,Fujairah,Zone 4,Postpaid,Standard,198.43,2023-10-25,Active
SUB_01684,Omar Al Mansouri,Ajman,Zone 5,Prepaid,Basic,78.46,2024-03-21,Active
SUB_01685,Mohammed Al Kindi,Ajman,Zone 4,Prepaid,Basic,82.99,2024-01-07,Suspended
SUB_01686,Noor Al Kindi,Dubai,Zone 3,Prepaid,Standard,106.54,2025-03-30,Suspended
SUB_01687,Fatima Al Maktoum,Abu Dhabi,Zone 5,Postpaid,Premium,340.03,2024-12-18,Active
SUB_01688,Hassan Al Qassimi,Fujairah,Zone 4,Prepaid,Basic,92.38,2025-07-16,Active
SUB_01689,Hassan Al Kindi,Dubai,Zone 5,Prepaid,Basic,84.03,2024-05-01,Active
SUB_01690,Ahmed Al Falasi,Sharjah,Zone 1,Prepaid,Unlimited,478.08,2024-09-12,Active
SUB_01691,Omar Al Falasi,Dubai,Zone 5,Prepaid,Basic,56.09,2024-02-25,Active
SUB_01692,Leila Al Falasi,Sharjah,Zone 6,Postpaid,Unlimited,427.59,2025-06-25,Active
SUB_01693,Aisha Al Mansouri,Ajman,Zone 5,Prepaid,Basic,95.92,2024-02-10,Suspended
SUB_01694,Leila Al Qassimi,Abu Dhabi,Zone 1,Prepaid,Standard,139.19,2024-08-31,Active
SUB_01695,Fatima Al Kindi,Sharjah,Zone 1,Prepaid,Unlimited,498.54,2024-12-20,Active
SUB_01696,Omar Al Mansouri,Abu Dhabi,Zone 4,Prepaid,Standard,119.69,2024-09-05,Active
SUB_01697,Ali Al Mansouri,Sharjah,Zone 2,Postpaid,Unlimited,354.18,2024-05-23,Active
SUB_01698,Ahmed Al Kindi,Ajman,Zone 6,Prepaid,Premium,326.08,2024-11-28,Active
SUB_01699,Fatima Al Falasi,Abu Dhabi,Zone 4,Prepaid,Standard,195.88,2025-06-14,Active
SUB_01700,Hana Al Kindi,Fujairah,Zone 4,Prepaid,Basic,97.18,2023-12-03,Active
SUB_01701,Noor Al Falasi,Dubai,Zone 2,Prepaid,Basic,81.27,2023-12-25,Active
SUB_01702,Fatima Al Mansouri,Abu Dhabi,Zone 1,Postpaid,Premium,337.51,2024-07-18,Active
SUB_01703,Hana Al Mansouri,Dubai,Zone 3,Prepaid,Premium,209.3,2024-05-13,Active
SUB_01704,Ahmed Al Qassimi,Dubai,Zone 7,Postpaid,Standard,106.58,2023-09-15,Active
SUB_01705,Ahmed Al Kindi,Dubai,Zone 1,Postpaid,Premium,244.24,2024-07-14,Active
SUB_01706,Omar Al Mansouri,Abu Dhabi,Zone 7,Prepaid,Unlimited,384.97,2023-12-04,Churned
SUB_01707,Noor Al Mansouri,Dubai,Zone 8,Postpaid,Basic,69.2,2024-05-27,Active
SUB_01708,Noor Al Kindi,Sharjah,Zone 2,Prepaid,Unlimited,400.94,2023-09-17,Active
SUB_01709,Ahmed Al Falasi,Abu Dhabi,Zone 6,Postpaid,Unlimited,438.17,2025-04-20,Active
SUB_01710,Fatima Al Mansouri,Abu Dhabi,Zone 2,Postpaid,Basic,79.64,2025-01-22,Churned
SUB_01711,Noor Al Maktoum,Ajman,Zone 5,Prepaid,Basic,67.77,2024-04-03,Active
SUB_01712,Noor Al Falasi,Ajman,Zone 3,Prepaid,Standard,124.32,2025-06-24,Active
SUB_01713,Ahmed Al Maktoum,Abu Dhabi,Zone 5,Prepaid,Basic,79.23,2024-03-01,Suspended
SUB_01714,Hana Al Qassimi,Ajman,Zone 3,Postpaid,Basic,57.37,2024-09-26,Active
SUB_01715,Noor Al Qassimi,Abu Dhabi,Zone 5,Prepaid,Unlimited,405.32,2025-07-31,Active
SUB_01716,Hassan Al Kindi,Dubai,Zone 3,Postpaid,Unlimited,358.6,2024-03-07,Active
SUB_01717,Hassan Al Mansouri,Abu Dhabi,Zone 7,Prepaid,Standard,134.38,2025-01-15,Active
SUB_01718,Aisha Al Mansouri,Abu Dhabi,Zone 6,Postpaid,Standard,118.94,2024-04-08,Active
SUB_01719,Leila Al Kindi,Abu Dhabi,Zone 6,Prepaid,Premium,327.8,2024-01-07,Active
SUB_01720,Hana Al Kindi,Dubai,Zone 5,Prepaid,Premium,262.8,2025-02-23,Active
SUB_01721,Fatima Al Falasi,Sharjah,Zone 1,Prepaid,Standard,149.59,2025-08-05,Active
SUB_01722,Aisha Al Maktoum,Ajman,Zone 8,Postpaid,Basic,81.2,2024-12-07,Active
SUB_01723,Leila Al Qassimi,Dubai,Zone 7,Prepaid,Standard,120.53,2025-02-01,Suspended
SUB_01724,Ahmed Al Qassimi,Ajman,Zone 1,Prepaid,Standard,107.37,2025-07-09,Suspended
SUB_01725,Hassan Al Mansouri,Sharjah,Zone 3,Prepaid,Standard,129.06,2025-01-21,Active
SUB_01726,Noor Al Qassimi,Dubai,Zone 1,Prepaid,Basic,98.77,2025-01-17,Active
SUB_01727,Aisha Al Qassimi,Dubai,Zone 3,Prepaid,Basic,60.95,2024-11-13,Active
SUB_01728,Mohammed Al Qassimi,Ajman,Zone 4,Prepaid,Standard,117.85,2025-07-17,Churned
SUB_01729,Mohammed Al Qassimi,Dubai,Zone 2,Prepaid,Basic,51.05,2023-09-15,Active
SUB_01730,Mohammed Al Falasi,Abu Dhabi,Zone 2,Postpaid,Standard,133.84,2025-01-05,Active
SUB_01731,Ali Al Falasi,Ajman,Zone 4,Prepaid,Basic,68.48,2024-07-23,Active
